iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence,life_expectancy
AFG,Asia,Afghanistan,3778,215,206.143,109,3,5.857,97.05,5.523,5.295,2.8,0.077,0.15,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,4033,255,223.429,115,6,6.143,103.601,6.55,5.739,2.954,0.154,0.158,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,4402,369,242.571,120,5,5,113.08,9.479,6.231,3.083,0.128,0.128,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,4687,285,256.143,122,2,4.571,120.401,7.321,6.58,3.134,0.051,0.117,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,4967,280,249,127,5,4.571,127.593,7.193,6.396,3.262,0.128,0.117,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,5226,259,262,130,3,3.714,134.247,6.653,6.73,3.339,0.077,0.095,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,5339,113,253.714,136,6,4.286,137.149,2.903,6.517,3.494,0.154,0.11,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,6402,1063,374.857,168,32,8.429,164.456,27.307,9.629,4.316,0.822,0.217,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,6402,0,338.429,168,0,7.571,164.456,0,8.694,4.316,0,0.194,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,6664,262,323.143,169,1,7,171.186,6.73,8.301,4.341,0.026,0.18,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,7072,408,340.714,173,4,7.286,181.667,10.481,8.752,4.444,0.103,0.187,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,7653,581,383.714,178,5,7.286,196.592,14.925,9.857,4.573,0.128,0.187,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,8145,492,417,187,9,8.143,209.231,12.639,10.712,4.804,0.231,0.209,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,8676,531,476.714,193,6,8.143,222.871,13.64,12.246,4.958,0.154,0.209,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,9216,540,402,205,12,5.286,236.743,13.872,10.327,5.266,0.308,0.136,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,9998,782,513.714,216,11,6.857,256.831,20.088,13.196,5.549,0.283,0.176,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,10582,584,559.714,218,2,7,271.833,15.002,14.378,5.6,0.051,0.18,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,11173,591,585.857,219,1,6.571,287.015,15.182,15.05,5.626,0.026,0.169,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,11831,658,596.857,220,1,6,303.917,16.903,15.332,5.651,0.026,0.154,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,12456,625,615.857,227,7,5.714,319.973,16.055,15.82,5.831,0.18,0.147,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,13036,580,622.857,235,8,6,334.872,14.899,16,6.037,0.206,0.154,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,13659,623,634.714,246,11,5.857,350.875,16.004,16.305,6.319,0.283,0.15,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,14525,866,646.714,249,3,4.714,373.121,22.246,16.613,6.396,0.077,0.121,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,15205,680,660.429,257,8,5.571,390.589,17.468,16.965,6.602,0.206,0.143,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,15750,545,653.857,265,8,6.571,404.59,14,16.796,6.807,0.206,0.169,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,16509,759,668.286,270,5,7.143,424.087,19.497,17.167,6.936,0.128,0.183,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,17267,758,687.286,294,24,9.571,443.559,19.472,17.655,7.552,0.617,0.246,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,18054,787,716.857,300,6,9.286,463.775,20.217,18.415,7.706,0.154,0.239,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,18969,915,758.571,309,9,9,487.28,23.505,19.486,7.938,0.231,0.231,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,19551,582,718,327,18,11.143,502.23,14.951,18.444,8.4,0.462,0.286,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,20342,791,733.857,357,30,14.286,522.55,20.319,18.851,9.171,0.771,0.367,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,20917,575,738.143,369,12,14.857,537.321,14.771,18.962,9.479,0.308,0.382,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,21459,542,707.143,384,15,16.286,551.244,13.923,18.165,9.864,0.385,0.418,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,22143,684,696.571,405,21,15.857,568.814,17.571,17.894,10.404,0.539,0.407,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,22890,747,690.857,426,21,18,588.003,19.189,17.747,10.943,0.539,0.462,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,23546,656,653.857,446,20,19.571,604.855,16.851,16.796,11.457,0.514,0.503,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,24102,556,650.143,451,5,17.714,619.138,14.283,16.701,11.585,0.128,0.455,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,24766,664,632,471,20,16.286,636.195,17.057,16.235,12.099,0.514,0.418,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,25527,761,658.571,478,7,15.571,655.743,19.549,16.918,12.279,0.18,0.4,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,26310,783,693,491,13,15.286,675.857,20.114,17.802,12.613,0.334,0.393,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,26874,564,675.857,504,13,14.143,690.345,14.488,17.362,12.947,0.334,0.363,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,27532,658,663.143,546,42,17.143,707.248,16.903,17.035,14.026,1.079,0.44,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,27878,346,618.857,548,2,14.571,716.136,8.888,15.897,14.077,0.051,0.374,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,28424,546,617.429,569,21,16.857,730.162,14.026,15.861,14.617,0.539,0.433,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,28833,409,581,581,12,15.714,740.669,10.506,14.925,14.925,0.308,0.404,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,29143,310,516.571,598,17,17.143,748.632,7.963,13.27,15.362,0.437,0.44,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,29481,338,453,618,20,18.143,757.315,8.683,11.637,15.875,0.514,0.466,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,29715,234,405.857,639,21,19.286,763.326,6.011,10.426,16.415,0.539,0.495,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,30175,460,377.571,675,36,18.429,775.142,11.817,9.699,17.34,0.925,0.473,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,30451,276,367.571,683,8,19.286,782.232,7.09,9.442,17.545,0.206,0.495,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,30616,165,313.143,703,20,19.143,786.471,4.239,8.044,18.059,0.514,0.492,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,30967,351,304.857,721,18,20,795.487,9.017,7.831,18.521,0.462,0.514,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,31238,271,299.286,733,12,19.286,802.449,6.962,7.688,18.829,0.308,0.495,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,31517,279,290.857,746,13,18.286,809.616,7.167,7.472,19.163,0.334,0.47,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,31836,319,303,774,28,19.286,817.81,8.195,7.784,19.883,0.719,0.495,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,32022,186,263.857,807,33,18.857,822.588,4.778,6.778,20.73,0.848,0.484,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,32324,302,267.571,819,12,19.429,830.346,7.758,6.873,21.039,0.308,0.499,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,32672,348,293.714,826,7,17.571,839.286,8.94,7.545,21.218,0.18,0.451,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,32951,279,283.429,864,38,20.429,846.453,7.167,7.281,22.195,0.976,0.525,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,33384,433,306.571,920,56,26.714,857.576,11.123,7.875,23.633,1.439,0.686,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,33594,210,296.714,936,16,27.143,862.97,5.395,7.622,24.044,0.411,0.697,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,33653,59,259.571,937,1,23.286,864.486,1.516,6.668,24.07,0.026,0.598,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,33908,255,269.429,957,20,21.429,871.036,6.55,6.921,24.584,0.514,0.55,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,34366,458,291.714,994,37,25,882.802,11.765,7.494,25.534,0.95,0.642,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,34451,85,254.143,1010,16,26.286,884.985,2.183,6.528,25.945,0.411,0.675,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,34451,0,214.286,1010,0,20.857,884.985,0,5.505,25.945,0,0.536,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,34455,4,153,1012,2,13.143,885.088,0.103,3.93,25.996,0.051,0.338,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,34740,285,163.714,1045,33,15.571,892.409,7.321,4.206,26.844,0.848,0.4,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,34994,254,191.571,1094,49,22.429,898.934,6.525,4.921,28.103,1.259,0.576,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35070,76,166,1115,21,22.571,900.886,1.952,4.264,28.642,0.539,0.58,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35289,219,131.857,1147,32,21.857,906.512,5.626,3.387,29.464,0.822,0.561,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35301,12,121.429,1164,17,22,906.82,0.308,3.119,29.901,0.437,0.565,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35475,174,146.286,1181,17,24.429,911.29,4.47,3.758,30.338,0.437,0.628,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35615,140,165.714,1186,5,24.857,914.886,3.596,4.257,30.466,0.128,0.639,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35727,112,141,1190,4,20.714,917.763,2.877,3.622,30.569,0.103,0.532,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35915,188,131.571,1211,21,16.714,922.593,4.829,3.38,31.108,0.539,0.429,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,35928,13,122.571,1211,0,13.714,922.927,0.334,3.149,31.108,0,0.352,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36036,108,106.714,1246,35,14.143,925.701,2.774,2.741,32.008,0.899,0.363,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36157,121,122.286,1259,13,13.571,928.809,3.108,3.141,32.341,0.334,0.349,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36263,106,112.571,1269,10,12.571,931.532,2.723,2.892,32.598,0.257,0.323,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36368,105,107.571,1270,1,12,934.229,2.697,2.763,32.624,0.026,0.308,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36471,103,106.286,1271,1,11.571,936.875,2.646,2.73,32.65,0.026,0.297,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36471,0,79.429,1271,0,8.571,936.875,0,2.04,32.65,0,0.22,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36542,71,87.714,1271,0,8.571,938.699,1.824,2.253,32.65,0,0.22,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36710,168,96.286,1283,12,5.286,943.015,4.316,2.473,32.958,0.308,0.136,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36710,0,79,1283,0,3.429,943.015,0,2.029,32.958,0,0.088,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36710,0,63.857,1284,1,2.143,943.015,0,1.64,32.984,0.026,0.055,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36747,37,54.143,1288,4,2.571,943.965,0.95,1.391,33.086,0.103,0.066,75,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36829,82,51.143,1294,6,3.286,946.072,2.106,1.314,33.241,0.154,0.084,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36896,67,60.714,1298,4,3.857,947.793,1.721,1.56,33.343,0.103,0.099,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,36937,41,56.429,1298,0,3.857,948.846,1.053,1.45,33.343,0,0.099,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37015,78,43.571,1307,9,3.429,950.85,2.004,1.119,33.575,0.231,0.088,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37054,39,49.143,1312,5,4.143,951.852,1.002,1.262,33.703,0.128,0.106,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37054,0,49.143,1312,0,4,951.852,0,1.262,33.703,0,0.103,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37054,0,43.857,1312,0,3.429,951.852,0,1.127,33.703,0,0.088,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37269,215,62.857,1344,32,7.143,957.374,5.523,1.615,34.525,0.822,0.183,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37345,76,64.143,1354,10,8,959.327,1.952,1.648,34.782,0.257,0.206,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37424,79,69.571,1363,9,9.286,961.356,2.029,1.787,35.013,0.231,0.239,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37431,7,59.429,1363,0,8,961.536,0.18,1.527,35.013,0,0.206,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37551,120,71,1370,7,8.286,964.619,3.083,1.824,35.193,0.18,0.213,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37596,45,77.429,1375,5,9,965.775,1.156,1.989,35.321,0.128,0.231,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37599,3,77.857,1375,0,9,965.852,0.077,2,35.321,0,0.231,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37599,0,47.143,1375,0,4.429,965.852,0,1.211,35.321,0,0.114,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37759,160,59.143,1383,8,4.143,969.962,4.11,1.519,35.527,0.206,0.106,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37856,97,61.714,1385,2,3.143,972.453,2.492,1.585,35.578,0.051,0.081,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37894,38,66.143,1385,0,3.143,973.43,0.976,1.699,35.578,0,0.081,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37999,105,64,1387,2,2.429,976.127,2.697,1.644,35.63,0.051,0.062,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,37999,0,57.571,1387,0,1.714,976.127,0,1.479,35.63,0,0.044,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38070,71,67.286,1397,10,3.143,977.951,1.824,1.728,35.886,0.257,0.081,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38071,1,67.429,1397,0,3.143,977.976,0.026,1.732,35.886,0,0.081,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38126,55,52.429,1401,4,2.571,979.389,1.413,1.347,35.989,0.103,0.066,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38129,3,39,1401,0,2.286,979.466,0.077,1.002,35.989,0,0.059,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38140,11,35.143,1402,1,2.429,979.749,0.283,0.903,36.015,0.026,0.062,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38143,3,20.571,1402,0,2.143,979.826,0.077,0.528,36.015,0,0.055,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38162,19,23.286,1402,0,2.143,980.314,0.488,0.598,36.015,0,0.055,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38196,34,18,1406,4,1.286,981.187,0.873,0.462,36.118,0.103,0.033,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38205,9,19.143,1406,0,1.286,981.419,0.231,0.492,36.118,0,0.033,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38243,38,16.714,1409,3,1.143,982.395,0.976,0.429,36.195,0.077,0.029,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38288,45,22.714,1410,1,1.286,983.551,1.156,0.583,36.22,0.026,0.033,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38304,16,23.429,1410,0,1.143,983.962,0.411,0.602,36.22,0,0.029,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38324,20,25.857,1410,0,1.143,984.476,0.514,0.664,36.22,0,0.029,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38398,74,33.714,1412,2,1.429,986.376,1.901,0.866,36.272,0.051,0.037,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38494,96,42.571,1415,3,1.286,988.843,2.466,1.094,36.349,0.077,0.033,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38520,26,45,1418,3,1.714,989.51,0.668,1.156,36.426,0.077,0.044,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38544,24,43,1420,2,1.571,990.127,0.617,1.105,36.477,0.051,0.04,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38572,28,40.571,1420,0,1.429,990.846,0.719,1.042,36.477,0,0.037,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38606,34,43.143,1420,0,1.429,991.72,0.873,1.108,36.477,0,0.037,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38641,35,45.286,1420,0,1.429,992.619,0.899,1.163,36.477,0,0.037,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38716,75,45.429,1420,0,1.143,994.545,1.927,1.167,36.477,0,0.029,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38815,99,45.857,1426,6,1.571,997.088,2.543,1.178,36.631,0.154,0.04,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38855,40,47.857,1436,10,2.571,998.116,1.028,1.229,36.888,0.257,0.066,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38872,17,46.857,1436,0,2.286,998.553,0.437,1.204,36.888,0,0.059,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38872,0,42.857,1436,0,2.286,998.553,0,1.101,36.888,0,0.059,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,38919,47,44.714,1437,1,2.429,999.76,1.207,1.149,36.914,0.026,0.062,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39044,125,57.571,1441,4,3,1002.971,3.211,1.479,37.017,0.103,0.077,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39044,0,46.857,1441,0,3,1002.971,0,1.204,37.017,0,0.077,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39074,30,37,1444,3,2.571,1003.742,0.771,0.95,37.094,0.077,0.066,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39145,71,41.429,1446,2,1.429,1005.566,1.824,1.064,37.145,0.051,0.037,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39170,25,42.571,1451,5,2.143,1006.208,0.642,1.094,37.274,0.128,0.055,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39186,16,44.857,1451,0,2.143,1006.619,0.411,1.152,37.274,0,0.055,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39192,6,39,1453,2,2.286,1006.773,0.154,1.002,37.325,0.051,0.059,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39227,35,26.143,1453,0,1.714,1007.672,0.899,0.672,37.325,0,0.044,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39227,0,26.143,1453,0,1.714,1007.672,0,0.672,37.325,0,0.044,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39239,12,23.571,1456,3,1.714,1007.98,0.308,0.606,37.402,0.077,0.044,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39254,15,15.571,1458,2,1.714,1008.366,0.385,0.4,37.453,0.051,0.044,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39268,14,14,1458,0,1,1008.725,0.36,0.36,37.453,0,0.026,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39285,17,14.143,1458,0,1,1009.162,0.437,0.363,37.453,0,0.026,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39290,5,14,1458,0,0.714,1009.29,0.128,0.36,37.453,0,0.018,25,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39297,7,10,1462,4,1.286,1009.47,0.18,0.257,37.556,0.103,0.033,25,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
